App Name,App Size,App Review,App Category,App Rating,App Installs,App Type,App Content Rating,App Genres,Last Updated,Current App Version,Android Version,Average Sentiment Polarity,Average Sentiment Subjectivity
Google Duo High Quality Video Calls,11.66,2083237,COMMUNICATION,4.6,500000000,Free,Everyone,Communication,31/07/2018,37.1.206017801.DR37_RC14,4.4 and up,0.285689815,0.497990741
Hotstar,22.64,4885646,ENTERTAINMENT,4.3,100000000,Free,Teen,Entertainment,03/08/2018,Varies with device,Varies with device,0.038177826,0.493964099
ColorSnap Visualizer,77,3280,HOUSE_AND_HOME,3.4,1000000,Free,Everyone,House & Home,29/06/2018,5.0.1,4.0.3 and up,0.024391026,0.349992877
Homework Planner,1.2,2525,EDUCATION,4,100000,Free,Everyone,Education,11/01/2015,15.9.4,4.0 and up,0.277523613,0.533458533
Call Blocker,10,17529,COMMUNICATION,4.1,1000000,Free,Everyone,Communication,26/07/2018,5.86,4.0.3 and up,0.027972583,0.655431097
Call Blocker,3.2,188841,BUSINESS,4.6,5000000,Free,Everyone,Business,21/06/2018,1.1.13,4.0 and up,0.027972583,0.655431097
BBC News,12.65,296781,NEWS_AND_MAGAZINES,4.3,10000000,Free,Everyone 10+,News & Magazines,24/07/2018,Varies with device,Varies with device,0.096999044,0.388924200
Contacts,11.66,66602,COMMUNICATION,4.3,50000000,Free,Everyone,Communication,26/06/2018,2.8.4.201036949,5.0 and up,0.211531647,0.462608293
Contacts,11,190613,COMMUNICATION,4.2,10000000,Free,Everyone,Communication,31/07/2018,5.85.1,4.0.3 and up,0.211531647,0.462608293
Candy Crush Soda Saga,67,6198880,GAME,4.4,100000000,Free,Everyone,Casual,10/07/2018,1.118.4,4.1 and up,-0.057079366,0.481329989
Candy Crush Soda Saga,67,6198563,GAME,4.4,100000000,Free,Everyone,Casual,10/07/2018,1.118.4,4.1 and up,-0.057079366,0.481329989
Candy Crush Soda Saga,67,6199095,GAME,4.4,100000000,Free,Everyone,Casual,10/07/2018,1.118.4,4.1 and up,-0.057079366,0.481329989
Beautiful Widgets Pro,14,97890,PERSONALIZATION,4.2,1000000,Paid,Everyone,Personalization,24/08/2016,5.7.8,2.3 and up,0.179418371,0.501691097
Homesnap Real Estate Rentals,30,3834,HOUSE_AND_HOME,4.3,500000,Free,Everyone,House & Home,31/07/2018,5.20.38,4.2 and up,0.276848002,0.479021164
HD Widgets,26,58614,PERSONALIZATION,4.3,1000000,Paid,Everyone,Personalization,07/12/2016,4.3.2,4.4 and up,0.181817835,0.513802189
HD Widgets,26,58617,PERSONALIZATION,4.3,1000000,Paid,Everyone,Personalization,07/12/2016,4.3.2,4.4 and up,0.181817835,0.513802189
BBWCupid BBW Dating App,2.8,241,DATING,3.5,50000,Free,Mature 17+,Dating,01/06/2018,2.2.0.1748,5.0 and up,0.126911733,0.471692844
Be A Legend Soccer,21,85763,SPORTS,3.8,1000000,Free,Everyone,Sports,24/08/2015,2.8.0.17,3.0 and up,-0.099250600,0.474397282
CNBC Breaking Business News Live Market Data,17.94,24666,FINANCE,4.2,1000000,Free,Everyone,Finance,13/07/2018,Varies with device,Varies with device,0.247703764,0.473967884
CNBC Breaking Business News Live Market Data,17.94,24647,FINANCE,4.2,1000000,Free,Everyone,Finance,13/07/2018,Varies with device,Varies with device,0.247703764,0.473967884
Cisco Webex Meetings,28,108741,BUSINESS,4.4,10000000,Free,Everyone,Business,20/07/2018,11.1.0,4.3 and up,0.103577025,0.462384853
Flow Free,11,1295606,GAME,4.3,100000000,Free,Everyone,Puzzle,11/04/2018,4,4.1 and up,0.070768627,0.520183341
Flow Free,11,1295293,FAMILY,4.3,100000000,Free,Everyone,Puzzle,11/04/2018,4,4.1 and up,0.070768627,0.520183341
Flow Free,11,1295557,GAME,4.3,100000000,Free,Everyone,Puzzle,11/04/2018,4,4.1 and up,0.070768627,0.520183341
Flow Free,11,1295625,GAME,4.3,100000000,Free,Everyone,Puzzle,11/04/2018,4,4.1 and up,0.070768627,0.520183341
Cisco Webex Teams,46,1661,BUSINESS,4.2,100000,Free,Everyone,Business,02/08/2018,3.0.4651,4.4 and up,0.129418125,0.459779882
AccuWeather Daily Forecast Live Weather Reports,13.12,2052407,WEATHER,4.4,50000000,Free,Everyone,Weather,02/08/2018,Varies with device,Varies with device,0.200723310,0.493706461
AccuWeather Daily Forecast Live Weather Reports,13.12,2053404,WEATHER,4.4,50000000,Free,Everyone,Weather,06/08/2018,Varies with device,Varies with device,0.200723310,0.493706461
Firefox Focus The privacy browser,4,36981,COMMUNICATION,4.4,1000000,Free,Everyone,Communication,06/07/2018,5.2,5.0 and up,0.209248589,0.553828097
Firefox Focus The privacy browser,4,36893,COMMUNICATION,4.4,1000000,Free,Everyone,Communication,06/07/2018,5.2,5.0 and up,0.209248589,0.553828097
Firefox Focus The privacy browser,4,36880,COMMUNICATION,4.4,1000000,Free,Everyone,Communication,06/07/2018,5.2,5.0 and up,0.209248589,0.553828097
Flipboard News For Our Time,12.65,1284018,NEWS_AND_MAGAZINES,4.4,500000000,Free,Everyone 10+,News & Magazines,03/08/2018,Varies with device,Varies with device,0.385865003,0.433821734
Flipboard News For Our Time,12.65,1284017,NEWS_AND_MAGAZINES,4.4,500000000,Free,Everyone 10+,News & Magazines,03/08/2018,Varies with device,Varies with device,0.385865003,0.433821734
Family Dollar,21,2588,SHOPPING,4.3,1000000,Free,Everyone,Shopping,23/07/2018,2.4.0,4.1 and up,0.248165881,0.446063930
AOL News Mail Video,12.65,62465,NEWS_AND_MAGAZINES,4.1,5000000,Free,Everyone 10+,News & Magazines,02/08/2018,Varies with device,Varies with device,0.092181993,0.398540747
Browser 4G,6.6,192948,COMMUNICATION,4.3,10000000,Free,Everyone,Communication,19/06/2018,24.6.6,4.0.3 - 7.1.1,0.337083612,0.442903298
Asteroids 3D live wallpaper,6.4,157495,PERSONALIZATION,4.1,10000000,Free,Everyone,Personalization,24/07/2018,4.0.0.7,4.4 and up,0.253524397,0.482317361
Calculator Plus Free,8.77,679912,TOOLS,4.6,10000000,Free,Everyone,Tools,27/07/2018,Varies with device,Varies with device,0.166666667,0.630714285
Fantasy Football NFL News,8.1,2943,SPORTS,4.5,100000,Free,Everyone,Sports,15/05/2018,6.1.3,2.3.3 and up,0.421241158,0.567391810
DStv Now,22.64,34923,ENTERTAINMENT,3.9,5000000,Free,Teen,Entertainment,27/07/2018,Varies with device,Varies with device,0.023143659,0.516131184
Google Street View,24.52,2129689,TRAVEL_AND_LOCAL,4.2,1000000000,Free,Everyone,Travel & Local,06/08/2018,Varies with device,Varies with device,-0.5,0.691666667
Google Street View,24.52,2129707,TRAVEL_AND_LOCAL,4.2,1000000000,Free,Everyone,Travel & Local,06/08/2018,Varies with device,Varies with device,-0.5,0.691666667
Dominos Pizza USA,22.06,1032935,FOOD_AND_DRINK,4.7,10000000,Free,Everyone,Food & Drink,20/07/2018,Varies with device,Varies with device,0.209078642,0.503228746
FreshBooks Classic,26,1802,BUSINESS,4.1,100000,Free,Everyone,Business,18/04/2018,1.7.14,4.2 and up,0.100529893,0.472117902
Free Dating Hook Up Messenger,21,1157,DATING,3.3,100000,Free,Mature 17+,Dating,27/01/2017,5.0.1,4.2 and up,0.147288453,0.522336174
Font Studio Photo Texts Image,24,197295,PHOTOGRAPHY,4.2,10000000,Free,Everyone,Photography,23/06/2017,4.0.7,4.0 and up,0.081459209,0.522045693
Financial Times,8.2,27104,NEWS_AND_MAGAZINES,4.2,1000000,Free,Everyone 10+,News & Magazines,03/08/2018,2.42.1.9,4.4 and up,0.184639791,0.465751022
Happify,37,1812,HEALTH_AND_FITNESS,3.7,100000,Free,Everyone,Health & Fitness,24/07/2018,1.31.0-15160.950adac99,4.4 and up,0.218896780,0.345
Business Calendar 2,15,102594,PRODUCTIVITY,4.6,5000000,Free,Everyone,Productivity,23/07/2018,2.30.1,4.1 and up,0.201141113,0.469385755
Grim Soul Dark Fantasy Survival,95,189773,GAME,4.5,5000000,Free,Teen,Role Playing,18/07/2018,1.1.1,4.1 and up,0.052306129,0.501764699
Clash Royale,97,23133508,GAME,4.6,100000000,Free,Everyone 10+,Strategy,27/06/2018,2.3.2,4.1 and up,0.069157109,0.489235951
Clash Royale,97,23134775,GAME,4.6,100000000,Free,Everyone 10+,Strategy,27/06/2018,2.3.2,4.1 and up,0.069157109,0.489235951
Clash Royale,97,23125280,FAMILY,4.6,100000000,Free,Everyone 10+,Strategy,27/06/2018,2.3.2,4.1 and up,0.069157109,0.489235951
Clash Royale,97,23136735,GAME,4.6,100000000,Free,Everyone 10+,Strategy,27/06/2018,2.3.2,4.1 and up,0.069157109,0.489235951
Aviary Effects Classic,0.23,67007,LIBRARIES_AND_DEMO,3.8,5000000,Free,Everyone,Libraries & Demo,06/03/2013,1.2.0,2.2 and up,0.106241194,0.538079149
Coloring Learn,51,12753,FAMILY,4.4,5000000,Free,Everyone,Educational;Creativity,17/07/2018,1.49,4.0.3 and up,0.413822269,0.609425837
Cougar Dating Life Date Older Women Sugar Mummy,31,1645,DATING,3.9,500000,Free,Mature 17+,Dating,03/07/2018,4.5.5,4.1 and up,0.324570282,0.588512931
Cougar Dating Life Date Older Women Sugar Mummy,31,1643,DATING,3.9,500000,Free,Mature 17+,Dating,03/07/2018,4.5.5,4.1 and up,0.324570282,0.588512931
HM,14,41941,LIFESTYLE,3.7,10000000,Free,Everyone,Lifestyle,30/07/2018,9.6.3,4.4 and up,0.024472956,0.576489845
HM,14,41917,LIFESTYLE,3.7,10000000,Free,Everyone,Lifestyle,30/07/2018,9.6.3,4.4 and up,0.024472956,0.576489845
Cheapflights Flight Search,19,47780,TRAVEL_AND_LOCAL,4.4,5000000,Free,Everyone,Travel & Local,31/07/2018,Varies with device,Varies with device,0.421912393,0.585934066
Cheapflights Flight Search,19,47777,TRAVEL_AND_LOCAL,4.4,5000000,Free,Everyone,Travel & Local,31/07/2018,Varies with device,Varies with device,0.421912393,0.585934066
Best Fiends Free Puzzle Game,44.13,1480182,GAME,4.6,10000000,Free,Everyone,Casual,02/08/2018,5.8.1,Varies with device,0.325,0.5375
Best Fiends Free Puzzle Game,44.13,1480189,GAME,4.6,10000000,Free,Everyone,Casual,02/08/2018,5.8.1,Varies with device,0.325,0.5375
AutoCAD DWG Viewer Editor,24,145088,PRODUCTIVITY,4.2,10000000,Free,Everyone,Productivity,23/07/2018,4.5.19,4.4 and up,0.119601195,0.487214431
FindShip,8.5,23279,MAPS_AND_NAVIGATION,4.2,1000000,Free,Everyone,Maps & Navigation,26/04/2018,5.2.10,4.1 and up,0.100448975,0.411448727
CreditWise from Capital One,8.4,26587,FINANCE,4.6,1000000,Free,Everyone,Finance,19/07/2018,1.18.0,4.4 and up,0.239454294,0.535131152
Disney Heroes Battle Mode,44.13,102107,GAME,4.6,5000000,Free,Everyone 10+,Strategy,31/07/2018,1.2.2,Varies with device,-0.005,0.358333333
Angry Birds 2,57,3883589,GAME,4.6,100000000,Free,Everyone,Casual,26/07/2018,2.21.1,4.1 and up,0.002282200,0.496239436
Angry Birds 2,57,3881752,FAMILY,4.6,100000000,Free,Everyone,Casual,26/07/2018,2.21.1,4.1 and up,0.002282200,0.496239436
Amazon Kindle,13.19,814151,BOOKS_AND_REFERENCE,4.2,100000000,Free,Teen,Books & Reference,27/07/2018,Varies with device,Varies with device,0.065191867,0.460117488
Amazon Kindle,13.19,814080,BOOKS_AND_REFERENCE,4.2,100000000,Free,Teen,Books & Reference,27/07/2018,Varies with device,Varies with device,0.065191867,0.460117488
Free Dating App Flirt Chat Cheers,27,667,DATING,4.4,10000,Free,Mature 17+,Dating,03/08/2018,1.308.us,4.1 and up,0.301926294,0.477381629
EatStreet Food Delivery App,25,7690,FOOD_AND_DRINK,4.6,100000,Free,Everyone,Food & Drink,03/07/2018,3.1.14,5.0 and up,0.383265303,0.513607601
Accounting App Zoho Books,8.5,3079,BUSINESS,4.5,100000,Free,Everyone,Business,02/08/2018,5.20.7,4.1 and up,0.448664487,0.522397720
Couchsurfing Travel App,24.52,61776,TRAVEL_AND_LOCAL,4.4,1000000,Free,Teen,Travel & Local,10/07/2018,Varies with device,Varies with device,0.247289373,0.529696291
Drawing for Kids Learning Games for Toddlers age 3,43,29436,FAMILY,4.6,1000000,Free,Everyone,Educational;Education,21/03/2018,2.0.5.0,4.1 and up,0.386666667,0.546666667
Fandango Movies Times Tickets,22.64,243747,ENTERTAINMENT,4.6,10000000,Free,Teen,Entertainment,02/08/2018,Varies with device,Varies with device,0.142601889,0.518301123
Calendar Widget Month Agenda,1.9,60840,PRODUCTIVITY,4.2,5000000,Free,Everyone,Productivity,31/05/2018,1.26.2,4.0.3 and up,0.15,0.25
BeyondPod Podcast Manager,12.65,32121,NEWS_AND_MAGAZINES,3.9,1000000,Free,Everyone,News & Magazines,13/04/2018,Varies with device,Varies with device,0.112458265,0.545718237
Badoo Free Chat Dating App,16.88,3781467,SOCIAL,4.3,100000000,Free,Mature 17+,Social,02/08/2018,Varies with device,Varies with device,0.128489177,0.416102769
Badoo Free Chat Dating App,16.88,3781770,SOCIAL,4.3,100000000,Free,Mature 17+,Social,02/08/2018,Varies with device,Varies with device,0.128489177,0.416102769
Free Dating App Flirt Chat Match with Singles,3.1,172460,DATING,4.4,5000000,Free,Mature 17+,Dating,04/08/2018,1.639,4.0 and up,0.339696970,0.583653199
ForecaWeather,5.3,18425,WEATHER,4.2,1000000,Free,Everyone,Weather,29/07/2017,3.1.7,4.1 and up,0.360906765,0.509334629
Chrome Dev,11.66,63576,COMMUNICATION,4.4,5000000,Free,Everyone,Communication,02/08/2018,69.0.3497.24,Varies with device,0.333793360,0.520778945
Chrome Dev,11.66,63543,COMMUNICATION,4.4,5000000,Free,Everyone,Communication,02/08/2018,69.0.3497.24,Varies with device,0.333793360,0.520778945
Family Album Mitene Private Photo Video Sharing,22.51,34336,PARENTING,4.7,1000000,Free,Everyone,Parenting,31/07/2018,Varies with device,Varies with device,0.432587584,0.630116581
Altos Adventure,63,515657,GAME,4.6,10000000,Free,Everyone,Action,05/06/2018,1.7.1,4.0 and up,0.039826942,0.526131699
Altos Adventure,63,515240,GAME,4.6,10000000,Free,Everyone,Action,05/06/2018,1.7.1,4.0 and up,0.039826942,0.526131699
HD Camera for Android,4,351254,PHOTOGRAPHY,4.1,10000000,Free,Everyone,Photography,29/06/2018,4.6.0.0,4.2 and up,0.376191406,0.545766941
HD Camera for Android,4,351255,PHOTOGRAPHY,4.1,10000000,Free,Everyone,Photography,29/06/2018,4.6.0.0,4.2 and up,0.376191406,0.545766941
Farm Fruit Pop Party Time,14,9305,GAME,4.4,1000000,Free,Everyone,Casual,02/08/2018,1.9.2,4.0.3 and up,0.165027722,0.470514593
Daniel Tiger for Parents,28,247,PARENTING,4.7,100000,Free,Everyone,Parenting;Music & Video,19/03/2018,1.3.0,4.4 and up,0.279629630,0.509038800
Cheap Flights Hotels momondo,24,42546,TRAVEL_AND_LOCAL,4.2,5000000,Free,Everyone,Travel & Local,25/04/2018,7.6.5,4.4 and up,0.183775576,0.465492281
Down Dog Great Yoga Anywhere,12,28945,HEALTH_AND_FITNESS,4.9,500000,Free,Teen,Health & Fitness,17/05/2018,2.6.1,4.2 and up,0.291847264,0.526836991
Firefox Browser fast private,11.66,3075118,COMMUNICATION,4.4,100000000,Free,Everyone,Communication,10/07/2018,Varies with device,Varies with device,0.110142019,0.518786252
Firefox Browser fast private,11.66,3075096,COMMUNICATION,4.4,100000000,Free,Everyone,Communication,10/07/2018,Varies with device,Varies with device,0.110142019,0.518786252
Firefox Browser fast private,11.66,3075028,COMMUNICATION,4.4,100000000,Free,Everyone,Communication,10/07/2018,Varies with device,Varies with device,0.110142019,0.518786252
Herpes Positive Singles Dating,28,198,DATING,4.4,10000,Free,Mature 17+,Dating,18/05/2018,5.5.7,4.1 and up,0.306650240,0.526466128
DashClock Widget,1.9,62301,PERSONALIZATION,4.1,1000000,Free,Everyone,Personalization,11/05/2016,1.7.2,4.2 and up,0.033333333,0.419047619
ABC Kids Tracing Phonics,27.93,36606,FAMILY,4.5,10000000,Free,Everyone,Educational;Education,22/06/2018,Varies with device,4.0 and up,0.367770173,0.509579970
BaconReader for Reddit,12.65,103074,NEWS_AND_MAGAZINES,4.5,1000000,Free,Mature 17+,News & Magazines,02/07/2018,Varies with device,Varies with device,0.228086323,0.470078081
Bubble Witch 3 Saga,78,1732263,GAME,4.7,50000000,Free,Everyone,Puzzle,17/07/2018,4.8.4,3.0 and up,0.065384678,0.537918210
2ndLine Second Phone Number,32,15880,COMMUNICATION,4.2,1000000,Free,Everyone,Communication,03/08/2018,5.65.0,4.0 and up,0.168968209,0.377022502
AndroZip FREE File Manager,12.87,277794,PRODUCTIVITY,4.2,10000000,Free,Everyone,Productivity,07/12/2016,Varies with device,Varies with device,0.117323385,0.390171967
Amtrak,28,16815,TRAVEL_AND_LOCAL,3.7,1000000,Free,Everyone,Travel & Local,15/07/2018,3.1.3,5.0 and up,-0.028284245,0.369246213
HealtheLife,7.7,190,MEDICAL,3.6,100000,Free,Everyone,Medical,02/01/2018,2.4.0,4.4 and up,0.063212302,0.363191468
HTC Social Plugin Facebook,2.8,13223,SOCIAL,3.6,10000000,Free,Mature 17+,Social,08/06/2016,8.00.752746,4.4 and up,-0.051704965,0.494051689
Blossom Blast Saga,63,1125438,GAME,4.5,10000000,Free,Everyone,Casual,05/07/2018,57.0.8,4.0.3 and up,0.005714461,0.513802183
Fancy Widgets,3.9,37237,PERSONALIZATION,4.2,5000000,Free,Everyone,Personalization,04/04/2014,3.5.6,1.6 and up,0.214213514,0.546355501
Home Workout No Equipment,15,428156,HEALTH_AND_FITNESS,4.8,10000000,Free,Everyone,Health & Fitness,28/06/2018,Varies with device,Varies with device,0.338351856,0.555220855
Home Workout No Equipment,15,432160,HEALTH_AND_FITNESS,4.8,10000000,Free,Everyone,Health & Fitness,28/06/2018,Varies with device,Varies with device,0.338351856,0.555220855
Daviss Drug Guide,6.4,272,MEDICAL,3.9,50000,Free,Everyone,Medical,11/12/2017,2.7.36,4.1 and up,-0.1,0.533333333
Goldstar Live Event Tickets,13.96,1953,EVENTS,4.5,100000,Free,Teen,Events,01/08/2018,Varies with device,Varies with device,0.549266414,0.635454906
Happy Street,27.93,110877,FAMILY,4.5,1000000,Free,Everyone 10+,Casual;Action & Adventure,28/03/2018,Varies with device,Varies with device,0.053588818,0.508260281
Epocrates Plus,19.38,23889,MEDICAL,4.3,1000000,Free,Everyone,Medical,10/07/2018,Varies with device,4.0 and up,0.299594697,0.515256133
Chapters Interactive Stories,96,73539,GAME,4.5,1000000,Free,Mature 17+,Role Playing,02/08/2018,1.3.3,4.3 and up,0.149045066,0.503279572
Clash of Clans,98,44881447,FAMILY,4.6,100000000,Free,Everyone 10+,Strategy,15/07/2018,10.322.16,4.1 and up,0.036755682,0.533956265
Clash of Clans,98,44891723,GAME,4.6,100000000,Free,Everyone 10+,Strategy,15/07/2018,10.322.16,4.1 and up,0.036755682,0.533956265
Clash of Clans,98,44893888,GAME,4.6,100000000,Free,Everyone 10+,Strategy,15/07/2018,10.322.16,4.1 and up,0.036755682,0.533956265
DreamTrips,22,9971,TRAVEL_AND_LOCAL,4.7,500000,Free,Teen,Travel & Local,06/08/2018,1.28.1,5.0 and up,0.371276778,0.438568723
A Gallery Photos Videos,16.83,223941,PHOTOGRAPHY,4.5,10000000,Free,Everyone,Photography,06/08/2018,Varies with device,Varies with device,0.208814916,0.402870278
Google Translate,8.77,5745093,TOOLS,4.4,500000000,Free,Everyone,Tools,04/08/2018,Varies with device,Varies with device,0.214166666,0.49
Google Translate,8.77,5741684,TOOLS,4.4,500000000,Free,Everyone,Tools,04/08/2018,Varies with device,Varies with device,0.214166666,0.49
GO Weather Widget Theme Wallpaper Efficient,13.12,1422858,WEATHER,4.5,50000000,Free,Everyone,Weather,03/08/2018,Varies with device,Varies with device,0.333400027,0.438703102
Freeletics Personal Trainer Fitness Workouts,25,130104,HEALTH_AND_FITNESS,4.5,10000000,Free,Everyone,Health & Fitness,03/08/2018,5.3,5.0 and up,0.274250682,0.463706287
Bubble Shooter Genies,41,26985,GAME,4.5,5000000,Free,Everyone,Casual,04/06/2018,1.9.1,4.0.3 and up,0.047988456,0.529732684
Hide App Private Dating Safe Chat PrivacyHider,7.2,35205,DATING,4.4,1000000,Free,Everyone,Dating,21/05/2018,2.9.6,4.0 and up,-0.069639794,0.460296889
Hide App Private Dating Safe Chat PrivacyHider,7.2,35206,DATING,4.4,1000000,Free,Everyone,Dating,21/05/2018,2.9.6,4.0 and up,-0.069639794,0.460296889
Farming Simulator 18,15,18125,GAME,4.5,100000,Paid,Everyone,Simulation;Education,09/07/2018,Varies with device,4.4 and up,0.064467132,0.493329872
Flipp Weekly Shopping,15.9,85782,SHOPPING,4.6,10000000,Free,Everyone,Shopping,30/07/2018,Varies with device,Varies with device,0.323672078,0.563028475
Flipp Weekly Shopping,15.9,85858,SHOPPING,4.6,10000000,Free,Everyone,Shopping,30/07/2018,Varies with device,Varies with device,0.323672078,0.563028475
Calculator free calculator multi calculator app,7.5,25592,TOOLS,4.6,10000000,Free,Everyone,Tools,31/07/2018,v8.0.1.8.0629.1,4.2 and up,-0.0375,0.154166667
Calculator free calculator multi calculator app,5.8,1236,TOOLS,4.4,100000,Free,Everyone,Tools,06/07/2018,8.1.6,4.2 and up,-0.0375,0.154166667
Home Workout for Men Bodybuilding,15,12705,HEALTH_AND_FITNESS,4.8,1000000,Free,Everyone,Health & Fitness,10/07/2018,1.0.2,4.0 and up,0.523449519,0.470103785
GUNSHIP BATTLE Helicopter 3D,75,2151039,GAME,4.3,50000000,Free,Teen,Action,01/08/2018,2.6.61,4.0.3 and up,0.022225918,0.457930839
30 Day Fitness Challenge Workout at Home,21.64,471036,HEALTH_AND_FITNESS,4.8,10000000,Free,Everyone,Health & Fitness,03/08/2018,Varies with device,4.0 and up,0.333536873,0.558587908
All Football GO Live Score Games,10,1981,SPORTS,4.6,100000,Free,Everyone,Sports,21/06/2018,2.9.9go,4.1 and up,0.526515151,0.514027778
Candy Pop Story,23,12948,FAMILY,4.7,1000000,Free,Everyone,Casual;Brain Games,24/05/2018,2.0.3165,2.3 and up,0.042415148,0.478711806
Golden Dictionary ENAR,6.1,51269,BOOKS_AND_REFERENCE,4.4,1000000,Free,Everyone,Books & Reference,19/07/2018,7.0.4.6,4.2 and up,0.340450450,0.490300300
Dragon Hills,66,354373,GAME,4.5,10000000,Free,Everyone 10+,Action,12/10/2017,1.2.7,4.1 and up,0.040340518,0.552184129
HighSpeed Camera GIFBurst,10,78140,PHOTOGRAPHY,4.1,5000000,Free,Everyone,Photography,11/02/2018,5.5.2,4.0.3 and up,0.348456790,0.396737213
Google Keep,12.87,691474,PRODUCTIVITY,4.4,100000000,Free,Everyone,Productivity,06/08/2018,Varies with device,Varies with device,0.100016870,0.488832703
Blood PressureBP Diary,8.4,3596,MEDICAL,3.7,1000000,Free,Everyone,Medical,18/07/2018,4.0.9,4.0.3 and up,0.087683254,0.355830704
GPS Speedometer and Odometer,3.3,15865,MAPS_AND_NAVIGATION,4.8,1000000,Free,Everyone,Maps & Navigation,03/08/2018,10,4.1 and up,0.6875,0.654166667
Hot Wheels Race Off,27.93,520654,FAMILY,4.5,10000000,Free,Everyone,Racing;Action & Adventure,28/06/2018,Varies with device,4.4 and up,-0.008838898,0.490315479
Hot Wheels Race Off,27.93,520609,FAMILY,4.5,10000000,Free,Everyone,Racing;Action & Adventure,28/06/2018,Varies with device,4.4 and up,-0.008838898,0.490315479
Diabetes Diet Tracker,19,395,MEDICAL,4.6,1000,Paid,Everyone,Medical,16/07/2018,6.5.1,5.0 and up,0.363627311,0.568469161
English with Lingualeo,27,254519,EDUCATION,4.7,5000000,Free,Everyone,Education,20/07/2018,2.8.1,4.1 and up,0.135168651,0.352271825
Blood Pressure Log MyDiary,2.6,8347,MEDICAL,4.7,500000,Free,Everyone,Medical,13/04/2018,1.4.6,4.0 and up,0.325054911,0.591401825
Blood Pressure Log MyDiary,2.6,8348,MEDICAL,4.7,500000,Free,Everyone,Medical,13/04/2018,1.4.6,4.0 and up,0.325054911,0.591401825
Babbel Learn Spanish,11,54798,EDUCATION,4.4,1000000,Free,Everyone,Education,30/07/2018,20.7.2,4.4 and up,0.309364073,0.544709203
Amazon Prime Video,24,411683,ENTERTAINMENT,4.2,50000000,Free,Teen,Entertainment,02/08/2018,3.0.231.18141,4.1 and up,0.461111111,0.555555556
Easy Recipes,8.9,2707,FOOD_AND_DRINK,4.7,100000,Free,Everyone,Food & Drink,15/05/2018,2.12,4.0.3 and up,0.270538194,0.510138889
7 Weeks Habit Goal Tracker,4.3,6011,PRODUCTIVITY,4.4,500000,Free,Everyone,Productivity,19/12/2015,3.2.1,4.1 and up,0.142820136,0.497469500
Edmodo,18,200214,FAMILY,4.1,10000000,Free,Everyone,Education,06/08/2018,9.12.6,4.0.3 and up,0.404155535,0.443558132
Edmodo,18,200058,EDUCATION,4.1,10000000,Free,Everyone,Education,20/07/2018,9.12.5,4.0.3 and up,0.404155535,0.443558132
Expense IQ Money Manager,27,21570,FINANCE,4.4,1000000,Free,Everyone,Finance,19/06/2018,2.0.4,4.0 and up,0.227506189,0.441984309
Abs TrainingBurn belly fat,6.9,2071,HEALTH_AND_FITNESS,4.7,100000,Free,Everyone,Health & Fitness,24/07/2018,1.0.12,4.1 and up,0.217418823,0.446909086
Facebook Pages Manager,13.91,1279800,BUSINESS,4,50000000,Free,Everyone,Business,06/08/2018,Varies with device,Varies with device,-0.061082729,0.440852856
Facebook Pages Manager,13.91,1279184,BUSINESS,4,50000000,Free,Everyone,Business,02/08/2018,Varies with device,Varies with device,-0.061082729,0.440852856
Bloomberg Professional,17.94,3334,FINANCE,4.1,500000,Free,Everyone,Finance,23/07/2018,Varies with device,Varies with device,-0.023352724,0.363243461
DuraSpeed,1.3,5431,TOOLS,3.8,10000000,Free,Everyone,Tools,13/11/2017,1.5.0,6.0 and up,-0.034044012,0.396687052
CWT To Go,57,20313,TRAVEL_AND_LOCAL,4.4,100000,Free,Everyone,Travel & Local,05/08/2018,17.7.8,4.4 and up,0.286751253,0.531835840
Angry Birds Rio,46,2610680,GAME,4.4,100000000,Free,Everyone,Arcade,03/07/2018,2.6.9,4.1 and up,-0.038924252,0.471520107
Angry Birds Rio,46,2610328,GAME,4.4,100000000,Free,Everyone,Arcade,03/07/2018,2.6.9,4.1 and up,-0.038924252,0.471520107
Angry Birds Rio,46,2610526,GAME,4.4,100000000,Free,Everyone,Arcade,03/07/2018,2.6.9,4.1 and up,-0.038924252,0.471520107
Angry Birds Rio,46,2610622,GAME,4.4,100000000,Free,Everyone,Arcade,03/07/2018,2.6.9,4.1 and up,-0.038924252,0.471520107
Baseball Boy,78,148177,GAME,3.4,10000000,Free,Everyone,Arcade,27/07/2018,1.7.2,4.1 and up,0.012272397,0.474480211
BBVA Spain,17.94,36746,FINANCE,4.2,5000000,Free,Everyone,Finance,24/07/2018,Varies with device,Varies with device,0.515085706,0.594631625
Calorie Counter Diet Tracker,21.64,32606,HEALTH_AND_FITNESS,4.5,1000000,Free,Everyone,Health & Fitness,22/03/2018,Varies with device,Varies with device,0.229177692,0.504934711
BBC Media Player,22.64,87384,ENTERTAINMENT,3.4,10000000,Free,Everyone,Entertainment,14/09/2016,Varies with device,Varies with device,-0.028519834,0.437610781
Alfred Home Security Camera,15.97,103305,HOUSE_AND_HOME,4.5,5000000,Free,Everyone,House & Home,31/07/2018,Varies with device,Varies with device,0.337574242,0.475872727
Free Panda Radio Music,4.2,418,BOOKS_AND_REFERENCE,4.5,100000,Free,Everyone,Books & Reference,27/03/2018,2.1,4.1 and up,0.25,0.266666667
